SA2_MAIN16,SA2_NAME16,Ec_To_Dw,Ec_Typlg,Ec_PoCap,Ec_PctWlkg,Ec_AvTmeWk,Ec_AvDstWk,Ec_Clss,BU_toDwel,BU_Typo,BU_PoCap,BU_PcWalk,BUAvTmeWlk,BUAvDstWlk,BU_Cls,St_ToDwl,St_Typlg,St_PoCap,St_PctWlk,St_AvTmeWk,St_AvDstWk,Op_ToDwe,Op_Typlg,Op_PoCapa,Op_PctgWlk,Op_AvTmeWk,Op_AvDstWk,St_Cls,Op_Clss,ExCon,BaU,Std20M,Opt20Min
211031452,Croydon South,1661.12417,3,4485.035258,11.95927755,11.80614313,0.752134874,Spacious residential area,1328.899336,3,3588.028206,11.84410815,11.3523526,0.71148879,Spacious residential area,2159.46142,1,5830.545835,12.13413483,11.6133117,0.830493134,3654.473173,1,9867.077567,12.67419632,12.56031199,0.928092738,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
211041269,Forest Hill,3197.520065,1,8313.552169,12.30652196,8.739591539,0.615962642,Urban mixed use and residential area,3654.308646,2,9501.202479,12.42618777,8.403669485,0.582675435,Typical suburban area,2969.125775,1,7719.727015,12.2471219,9.83009358,0.727674851,5024.674388,1,13064.15341,12.79221218,10.63168245,0.813191245,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
211041270,Mitcham (Vic.),4442.48672,2,11106.2168,14.01561044,10.65545163,0.706319773,Typical suburban area,5923.315627,2,14808.28907,14.28950483,10.24589002,0.66814958,Typical suburban area,6293.522853,2,15733.80713,14.3588107,11.52434381,0.789326516,3331.86504,2,8329.6626,13.81364042,12.46408927,0.882088217,Typical suburban area,Typical suburban area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
211041271,Nunawading,3954.374468,1,10281.37362,13.88524023,9.897400901,0.699874998,Urban mixed use and residential area,4519.285106,2,11750.14128,14.02025714,9.516976344,0.662053087,Typical suburban area,3671.919149,1,9546.989787,13.81822015,11.13237119,0.826805719,6214.017021,1,16156.44426,14.43323628,12.04015348,0.923971978,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
211041272,Vermont,2595.172606,3,7006.966037,12.49637037,10.40712293,0.692082147,Spacious residential area,2076.138085,3,5605.572829,12.37602869,10.00710628,0.654681369,Spacious residential area,3373.724388,1,9109.055848,12.67908051,10.23714189,0.764184046,1557.103564,3,4204.179622,12.25684592,10.82312955,0.731619564,Urban mixed use and residential area,Spacious residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
211041273,Vermont South,4151.575374,1,12039.56859,12.4549017,9.713457096,0.69214717,Urban mixed use and residential area,4744.657571,2,13759.50696,12.57601032,9.340102752,0.654742879,Typical suburban area,3855.034276,1,11179.5994,12.39478545,10.92547538,0.817676357,6523.90416,1,18919.32206,12.94644789,11.81638649,0.913769733,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
211051274,Belgrave - Selby,3055.335235,2,8860.472182,13.25853309,10.71381635,0.841582327,Typical suburban area,4073.780313,2,11813.96291,13.5176326,10.30201139,0.796102417,Typical suburban area,4328.391583,2,12552.33559,13.58319479,11.58746785,0.940485134,2291.501426,2,6645.354136,13.06747282,12.53236072,1.051011006,Typical suburban area,Typical suburban area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
211051275,Chirnside Park,5688.339609,1,15927.3509,12.15651493,11.16370229,0.776205333,Urban mixed use and residential area,6500.959553,2,18202.68675,12.2747221,10.73460514,0.734258458,Typical suburban area,5282.029637,1,14789.68298,12.09783891,12.55667815,0.916979475,8938.819385,1,25028.69428,12.63628496,13.58060467,1.02474296,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
211051276,Healesville - Yarra Glen,1852.064934,5,4630.162334,9.017428674,7.281379926,0.461149751,Green wedges and hinterland,1852.064934,5,4630.162334,9.017428674,7.281379926,0.461149751,Green wedges and hinterland,2469.419912,5,6173.549779,9.061164321,7.572440409,0.487494413,1852.064934,5,4630.162334,9.017428674,7.281379926,0.461149751,Green wedges and hinterland,Green wedges and hinterland,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
211051277,Kilsyth,3864.315119,2,9660.787798,12.23036357,12.63922479,0.820095418,Typical suburban area,5152.420159,2,12881.0504,12.4693705,12.15341326,0.775776682,Typical suburban area,5474.446419,2,13686.11605,12.52984849,13.66988253,0.916473083,2898.236339,2,7245.590849,12.0541196,14.78458461,1.024177056,Typical suburban area,Typical suburban area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
211051278,Lilydale - Coldstream,3693.301405,5,9971.913793,9.645114049,12.79505938,0.399106959,Green wedges and hinterland,19697.60749,2,53183.54023,13.01767007,7.93986371,0.641871063,Typical suburban area,4924.401873,5,13295.88506,9.691894048,13.30651959,0.421907227,3693.301405,5,9971.913793,9.645114049,12.79505938,0.399106959,Green wedges and hinterland,Green wedges and hinterland,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
211051279,Monbulk - Silvan,1977.712173,2,5537.594084,11.96545933,6.785696882,0.605565514,Typical suburban area,2636.949564,2,7383.458779,12.19928947,6.524876313,0.572840177,Typical suburban area,2801.758912,2,7844.924952,12.25845754,7.339032318,0.67673161,1483.28413,2,4153.195563,11.79303272,7.937489149,0.756261151,Typical suburban area,Typical suburban area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
211051280,Montrose,2764.715795,3,7741.204225,12.44195427,12.1732156,0.824190145,Spacious residential area,4423.545271,2,12385.92676,12.8084431,11.53059682,0.770123785,Typical suburban area,2211.772636,3,6192.96338,12.32213662,12.6598187,0.871274656,1658.829477,3,4644.722535,12.20347284,12.6598187,0.871274656,Spacious residential area,Spacious residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
211051281,Mooroolbark,7554.512509,2,21152.63503,12.71279575,10.12834734,0.708858978,Typical suburban area,10072.68335,2,28203.51337,12.96123041,9.739045936,0.670551564,Typical suburban area,10702.22605,2,29966.23295,13.02409399,10.95425713,0.792164129,5665.884382,2,15864.47627,12.52959976,11.84751522,0.885259306,Typical suburban area,Typical suburban area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
211051282,Mount Dandenong - Olinda,661.8119437,5,1720.711054,9.85489072,13.1912789,0.477068965,Green wedges and hinterland,3529.6637,2,9177.12562,13.30079824,8.185734318,0.767254885,Typical suburban area,882.415925,5,2294.281405,9.902688162,13.7185773,0.504323063,661.8119437,5,1720.711054,9.85489072,13.1912789,0.477068965,Green wedges and hinterland,Green wedges and hinterland,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
211051283,Mount Evelyn,3514.927959,3,10193.29108,11.64005892,12.14261819,0.818039371,Spacious residential area,5623.884735,2,16309.26573,11.98292721,11.50161464,0.764376498,Typical suburban area,2811.942367,3,8154.632865,11.52796363,12.62799821,0.8647725,2108.956776,3,6115.974649,11.41694784,12.62799821,0.8647725,Spacious residential area,Spacious residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
211051284,Upwey - Tecoma,5020.95742,2,13556.58504,14.92179606,10.19061019,0.671505194,Typical suburban area,6694.609894,2,18075.44671,15.21339922,9.7989156,0.635216415,Typical suburban area,7113.023012,2,19205.16213,15.28718609,11.02159716,0.750420526,3765.718065,2,10167.43878,14.70676758,11.92034646,0.838609993,Typical suburban area,Typical suburban area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
211051285,Wandin - Seville,671.02626,5,1945.976154,8.9113055,9.690116427,0.357321178,Green wedges and hinterland,3578.80672,2,10378.53949,12.02727457,6.01311815,0.574668318,Typical suburban area,894.7016801,5,2594.634872,8.954526436,10.07746196,0.377734299,671.02626,5,1945.976154,8.9113055,9.690116427,0.357321178,Green wedges and hinterland,Green wedges and hinterland,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
211051286,Yarra Valley,1761.978501,5,4404.946254,8.648719434,5.424828527,0.44469983,Green wedges and hinterland,1761.978501,5,4404.946254,8.648719434,5.424828527,0.44469983,Green wedges and hinterland,2349.304669,5,5873.261672,8.690666795,5.6416766,0.470104737,1761.978501,5,4404.946254,8.648719434,5.424828527,0.44469983,Green wedges and hinterland,Green wedges and hinterland,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212011287,Beaconsfield - Officer,12353.70522,3,35825.74513,13.96844201,10.31432198,0.815578136,Spacious residential area,19765.92835,2,57321.1922,14.37989489,9.76983339,0.762076719,Typical suburban area,21001.29887,2,60903.76671,14.44963917,10.98888616,0.900288467,27178.15147,1,78816.63928,14.80346749,10.97319425,1.006378207,Typical suburban area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212011288,Bunyip - Garfield,15213.61563,5,42598.12376,12.29055697,6.930393263,0.389143425,Green wedges and hinterland,81139.28336,2,227189.9934,16.58813103,4.30059575,0.625847028,Typical suburban area,20284.82084,5,56797.49835,12.3501677,7.207423666,0.411374494,15213.61563,5,42598.12376,12.29055697,6.930393263,0.389143425,Green wedges and hinterland,Green wedges and hinterland,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212011289,Emerald - Cockatoo,2760.362192,5,8005.050357,9.185977711,6.556279099,0.510646888,Green wedges and hinterland,2760.362192,5,8005.050357,9.185977711,6.556279099,0.510646888,Green wedges and hinterland,3680.482923,5,10673.40048,9.230530841,6.818354939,0.539819233,2760.362192,5,8005.050357,9.185977711,6.556279099,0.510646888,Green wedges and hinterland,Green wedges and hinterland,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212011290,Koo Wee Rup,14604.31939,5,39431.66235,8.652100433,5.803676609,0.375318819,Green wedges and hinterland,77889.70341,2,210302.1992,11.67743464,3.60142145,0.603613353,Typical suburban area,19472.42585,5,52575.5498,8.694064193,6.035668475,0.396760113,14604.31939,5,39431.66235,8.652100433,5.803676609,0.375318819,Green wedges and hinterland,Green wedges and hinterland,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212011291,Pakenham - North,7912.178675,2,21362.88242,10.83833512,10.14314119,0.842135771,Typical suburban area,10549.57157,2,28483.84323,11.0501389,9.753271162,0.796625953,Typical suburban area,11208.91979,2,30264.08343,11.10373344,10.97025734,0.94110362,5934.134007,2,16022.16182,10.68215079,11.86482016,1.051702175,Typical suburban area,Typical suburban area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212011292,Pakenham - South,15361.72084,3,44548.99042,12.66827277,11.10223072,0.827460074,Spacious residential area,24578.75334,2,71278.38468,13.04142801,10.51614877,0.773179208,Typical suburban area,26114.92542,2,75733.28372,13.10468056,11.8283247,0.913404527,13825.54875,2,40094.09138,12.60712664,12.79285809,1.020747883,Typical suburban area,Typical suburban area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212021293,Berwick - North,11101.12713,2,29973.04325,13.81252478,11.13526856,0.810418779,Typical suburban area,14801.50284,2,39964.05767,14.08245045,10.70726431,0.766622977,Typical suburban area,15726.59677,2,42461.81127,14.15075208,12.04328711,0.905659244,8325.845347,2,22479.78244,13.61348129,13.02534948,1.012092374,Typical suburban area,Typical suburban area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212021294,Berwick - South,10897.58982,1,35962.0464,12.15165774,10.44330322,0.776848141,Urban mixed use and residential area,12454.38836,2,41099.4816,12.26981769,10.04189592,0.734866529,Typical suburban area,10119.19054,1,33393.3288,12.09300517,11.74638969,0.917738865,17124.784,1,56511.7872,12.63123608,12.70424174,1.025591593,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212021295,Doveton,3272.196358,2,9162.149801,10.37942021,12.17846726,0.792083054,Typical suburban area,4362.928477,2,12216.19973,10.58225583,11.71036578,0.749278133,Typical suburban area,4635.611506,2,12979.71222,10.63358108,13.17155281,0.885168704,2454.147268,2,6871.612351,10.229849,14.2456189,0.989193785,Typical suburban area,Typical suburban area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212021297,Hallam,6184.305216,1,18552.91565,11.32009486,10.70854753,0.762384039,Urban mixed use and residential area,7067.77739,2,21203.33217,11.43016888,10.29694508,0.72118408,Typical suburban area,5742.56913,1,17227.70739,11.26545601,12.04473045,0.900651524,9718.193912,1,29154.58173,11.76685467,13.02691051,1.006496147,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212021299,Narre Warren North,6762.535023,3,22992.61908,12.11918726,11.85368859,0.864052166,Spacious residential area,10820.05604,2,36788.19053,12.4761687,11.2279375,0.807370883,Typical suburban area,11496.30954,2,39087.45244,12.53667967,12.62892847,0.953797271,4057.521014,3,13795.57145,11.88689248,12.32751915,0.913413924,Typical suburban area,Spacious residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212021453,Endeavour Hills - North,5020.277708,1,15562.8609,11.12502857,9.648285875,0.717031923,Urban mixed use and residential area,5737.460238,2,17786.12674,11.2332058,10.4499717,0.716826881,Typical suburban area,4661.686443,1,14451.22797,11.07133124,10.85217228,0.847074258,7889.007827,1,24455.92426,11.56408987,11.73710593,0.946622477,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212021454,Endeavour Hills - South,4054.474367,1,12163.4231,11.41334535,9.131168655,0.656971273,Urban mixed use and residential area,4633.684991,2,13901.05497,11.52432612,9.889886685,0.656783406,Typical suburban area,3764.869055,1,11294.60716,11.3582564,10.2705306,0.776120889,6371.316862,1,19113.95059,11.86378539,11.10803464,0.867330664,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212021455,Narre Warren - North East,3737.090642,1,11584.98099,11.43785514,8.61323298,0.60007266,Urban mixed use and residential area,4270.960733,2,13239.97827,11.54907424,8.282167746,0.567644163,Typical suburban area,3470.155596,1,10757.48235,11.38264789,9.687968349,0.708903031,5872.571008,1,18204.97013,11.88926249,10.47796771,0.792213359,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212021456,Narre Warren - South West,4313.040059,3,12076.51216,12.12434891,12.01530928,0.857039916,Spacious residential area,6900.864094,2,19322.41946,12.48148239,11.38102631,0.800818631,Typical suburban area,7332.1681,2,20530.07068,12.54201913,12.80111927,0.94605669,9488.688129,1,26568.32676,12.84913555,12.78283953,1.057539745,Typical suburban area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212031300,Cranbourne,8486.342673,2,23761.75949,12.16819441,11.01792882,0.78822675,Typical suburban area,11315.12356,2,31682.34598,12.40598642,10.59443474,0.745630227,Typical suburban area,9193.537896,1,25741.90611,12.22721166,11.00219545,0.881111169,15558.2949,1,43563.22572,12.77141579,11.89936264,0.984659408,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212031301,Cranbourne East,23511.71273,3,72886.30946,11.41612995,9.224816524,0.803741771,Spacious residential area,37618.74037,2,116618.0951,11.75240221,8.737842457,0.751016812,Typical suburban area,39969.91164,2,123906.7261,11.80940282,9.828126252,0.887222714,51725.76801,1,160349.8808,12.09857967,9.81409189,0.991772789,Typical suburban area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212031302,Cranbourne North,8026.313461,1,25684.20308,11.2405173,8.513360975,0.725829991,Urban mixed use and residential area,9172.92967,2,29353.37494,11.34981752,8.186134503,0.686605447,Typical suburban area,7453.005357,1,23849.61714,11.18626254,9.575634592,0.857467961,12612.7783,1,40360.89055,11.68413649,10.35647377,0.958237649,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212031303,Cranbourne South,4937.700424,5,14319.33123,9.13811404,13.90659607,0.478170481,Green wedges and hinterland,26334.40226,2,76369.76655,12.33339005,8.629618217,0.769026419,Typical suburban area,27980.3024,2,81142.87696,12.39320852,9.706398091,0.90849858,14813.10127,2,42957.99369,11.92266753,10.49790029,1.015265389,Typical suburban area,Typical suburban area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212031304,Cranbourne West,6793.49165,3,21059.82412,11.19993367,10.48034909,0.754655796,Spacious residential area,5434.79332,3,16847.85929,11.09207685,10.07751786,0.713873479,Spacious residential area,11548.93581,2,35801.701,11.58575882,11.16577156,0.833038405,4076.09499,3,12635.89447,10.9852587,10.8992828,0.797767934,Typical suburban area,Spacious residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212031305,Hampton Park - Lynbrook,7490.257579,2,23968.82425,10.44369854,11.46132588,0.766614894,Typical suburban area,9987.010105,2,31958.43234,10.64779029,11.02078903,0.725186295,Typical suburban area,10611.19824,2,33955.83436,10.69943339,12.39593258,0.856707524,5617.693184,2,17976.61819,10.29320106,13.4067512,0.957387845,Typical suburban area,Typical suburban area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212031306,Lynbrook - Lyndhurst,4181.205413,3,14634.21895,14.26796119,11.03576194,0.764634493,Spacious residential area,3344.964331,3,11707.37516,14.13055886,10.61158241,0.723312918,Spacious residential area,5435.567037,1,19024.48463,14.47657386,10.85551326,0.844294978,2508.723248,3,8780.531368,13.99447974,11.47689731,0.808316697,Urban mixed use and residential area,Spacious residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212031308,Pearcedale - Tooradin,740.0795347,5,2072.222697,8.934476086,8.892308232,0.472639094,Green wedges and hinterland,740.0795347,5,2072.222697,8.934476086,8.892308232,0.472639094,Green wedges and hinterland,986.7727129,5,2762.963596,8.977809403,9.247762769,0.499640122,740.0795347,5,2072.222697,8.934476086,8.892308232,0.472639094,Green wedges and hinterland,Green wedges and hinterland,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212031457,Narre Warren South (East),3179.788008,3,11129.25803,11.6619895,10.06310685,0.673977254,Spacious residential area,2543.830406,3,8903.406422,11.54968302,9.676313088,0.637554882,Spacious residential area,4133.72441,1,14468.03544,11.83250012,9.898744682,0.744192965,1907.872805,3,6677.554816,11.43845807,10.46536203,0.712480371,Urban mixed use and residential area,Spacious residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212031458,Narre Warren South (West),3720.088796,3,13020.31079,10.98480986,8.81705724,0.610844269,Spacious residential area,2976.071037,3,10416.24863,10.87902471,8.478157651,0.577833663,Spacious residential area,4836.115435,1,16926.40402,11.14541939,8.673046976,0.674482714,2232.053278,3,7812.186471,10.77425828,9.169503749,0.645740711,Urban mixed use and residential area,Spacious residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212041309,Clarinda - Oakleigh South,4125.843743,1,11552.36248,11.97556351,10.95928962,0.786608761,Urban mixed use and residential area,4715.249992,2,13202.69998,12.09201116,10.53804945,0.744099675,Typical suburban area,3831.140619,1,10727.19373,11.9177609,12.32675945,0.929269689,6483.46874,1,18153.71247,12.4481921,13.33193739,1.038477521,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212041310,Clayton South,4810.777747,2,13470.17769,10.89246812,12.17215174,0.828411714,Typical suburban area,6414.370329,2,17960.23692,11.10532976,11.70429301,0.783643557,Typical suburban area,6815.268475,2,19082.75173,11.15919199,13.16472229,0.92576671,3608.08331,2,10102.63327,10.7355037,14.23823139,1.034562871,Typical suburban area,Typical suburban area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212041311,Dandenong,29674.72182,1,83089.22111,10.84036589,10.13726291,0.850098223,Urban mixed use and residential area,33913.9678,2,94959.10984,10.94577513,10.97957833,0.849855129,Typical suburban area,27555.09884,1,77154.27674,10.78804255,11.40216252,1.004273726,264952.8734,4,741868.0456,22.26175423,16.90162941,1.709810627,Urban mixed use and residential area,Urban core districts,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212041312,Dandenong North,4778.579441,2,13857.88038,11.03850964,10.84751467,0.748312677,Typical suburban area,6371.439254,2,18477.17384,11.25422524,10.43057077,0.707873148,Typical suburban area,6769.654207,2,19631.9972,11.30880963,11.73206852,0.836254429,3583.93458,2,10393.41028,10.87944071,12.68875275,0.934531102,Typical suburban area,Typical suburban area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212041313,Dingley Village,4057.592197,1,10955.49893,13.36239748,11.60239381,0.793909184,Urban mixed use and residential area,4637.248225,2,12520.57021,13.49233038,11.15643476,0.751005576,Typical suburban area,3767.764183,1,10172.96329,13.29790101,13.05010839,0.937894132,6376.21631,1,17215.78404,13.88975897,14.11427137,1.048115509,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212041314,Keysborough,9284.965685,2,29711.89019,10.93392903,11.8251558,0.900986247,Typical suburban area,12379.95425,2,39615.85359,11.14760091,11.37063448,0.852296093,Typical suburban area,13153.70139,2,42091.84444,11.20166815,12.78943078,1.006870206,6963.724263,2,22283.91764,10.77636715,13.83233697,1.125197656,Typical suburban area,Typical suburban area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212041316,Noble Park North,2778.486659,1,7779.762646,11.04551011,10.62357671,0.750653562,Urban mixed use and residential area,3175.413325,2,8891.15731,11.15291412,10.21524026,0.710087529,Typical suburban area,2580.023327,1,7224.065314,10.99219659,11.9491572,0.886793585,4366.193322,1,12225.3413,11.48143313,12.9235438,0.991009622,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212041317,Springvale,7226.795994,1,22403.06758,11.34246657,11.05291597,0.801093399,Urban mixed use and residential area,8259.195422,2,25603.50581,11.45275812,10.62807709,0.757801549,Typical suburban area,6710.59628,1,20802.84847,11.28771973,12.43206823,0.94638129,11356.3937,1,35204.82048,11.7901093,13.44583351,1.057600078,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212041318,Springvale South,3078.109701,1,9849.951044,10.46405364,10.12068754,0.709051115,Urban mixed use and residential area,3517.839659,2,11257.08691,10.56580371,9.731680553,0.670733318,Typical suburban area,2858.244723,1,9146.383112,10.41354665,11.38351891,0.837646035,4837.029531,1,15478.4945,10.87702885,12.31178089,0.936086249,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212041459,Noble Park - East,2831.174882,1,7077.937204,13.30226162,8.937997495,0.635190709,Urban mixed use and residential area,3235.628436,2,8089.07109,13.43160978,8.594449348,0.600864399,Typical suburban area,2628.948104,1,6572.370261,13.23805541,10.05325608,0.750390159,4448.9891,1,11122.47275,13.82724979,10.8730426,0.838576057,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212041460,Noble Park - West,3885.167869,1,11266.98682,11.20232849,8.421184059,0.590269322,Urban mixed use and residential area,4440.191851,2,12876.55637,11.31125737,8.097500574,0.558370606,Typical suburban area,3607.655879,1,10462.20205,11.14825805,9.471956096,0.69732174,6105.263795,1,17705.26501,11.64444052,10.24434087,0.779271034,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212051319,Ashwood - Chadstone,5211.874773,1,13550.87441,11.84836337,9.251633029,0.673574649,Urban mixed use and residential area,5956.428312,2,15486.71361,11.96357415,8.896029732,0.637174034,Typical suburban area,4839.598004,1,12582.95481,11.79117471,10.40602619,0.795735486,8190.08893,1,21294.23122,12.31597186,11.25457913,0.88925037,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212051320,Clayton,7107.096536,1,19189.16065,9.84117073,11.20203795,0.81249989,Urban mixed use and residential area,8122.396041,2,21930.46931,9.936864027,10.7714673,0.768591623,Typical suburban area,6599.446783,1,17818.50632,9.793670216,12.59979723,0.959856485,63456.21907,4,171331.7915,20.209809,18.67690477,1.634188743,Urban mixed use and residential area,Urban core districts,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212051321,Glen Waverley - East,4937.326293,3,14318.24625,11.82002035,9.782424718,0.715821355,Spacious residential area,3949.861034,3,11454.597,11.70619201,9.406419479,0.677137687,Spacious residential area,3949.861034,3,11454.597,11.70619201,10.17346011,0.756714951,2962.395776,3,8590.94775,11.59345985,10.17346011,0.756714951,Spacious residential area,Spacious residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212051322,Glen Waverley - West,6031.561934,1,17491.52961,13.66557856,8.680260708,0.667308532,Urban mixed use and residential area,6893.213639,2,19990.31955,13.79845952,8.346619142,0.631246544,Typical suburban area,5600.736082,1,16242.13464,13.59961872,9.763359612,0.788332934,9478.168754,1,27486.68939,14.20490542,10.55950671,0.880977869,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
212051323,Mount Waverley - North,5231.418539,1,14647.97191,14.53486945,8.943166526,0.646300623,Urban mixed use and residential area,5978.764044,2,16740.53932,14.6762032,8.599419698,0.611373922,Typical suburban area,4857.745786,1,13601.6882,14.4647138,10.05907009,0.763514988,8220.800561,1,23018.24157,15.10850382,10.87933071,0.853243317,Urban mixed use and residential area,Urban mixed use and residential area,Existing Condition,Business As Usual,Standard 20-minute Neighbourhood,Optimistic 20-minute Neighbourhood
